countType,count,recentRound,recentDate,no1,no2,no3,no4
4,1,1074,20230701,1,20,28.0,41.0
4,1,1173,20250524,1,20,30.0,35.0
4,1,726,20161029,1,21,23.0,34.0
4,1,726,20161029,1,21,23.0,44.0
4,1,1182,20250726,1,21,25.0,28.0
4,1,966,20210605,1,21,25.0,29.0
4,1,1182,20250726,1,21,25.0,31.0
4,1,966,20210605,1,21,25.0,34.0
4,1,966,20210605,1,21,25.0,37.0
4,1,796,20180303,1,21,26.0,36.0
4,1,796,20180303,1,21,26.0,40.0
4,1,1182,20250726,1,21,28.0,31.0
4,1,966,20210605,1,21,29.0,34.0
4,1,966,20210605,1,21,29.0,37.0
4,1,1104,20240127,1,21,30.0,38.0
4,1,966,20210605,1,21,34.0,37.0
4,1,726,20161029,1,21,34.0,44.0
4,1,1104,20240127,1,21,35.0,38.0
4,1,796,20180303,1,21,36.0,40.0
4,1,796,20180303,1,21,36.0,41.0
4,1,796,20180303,1,21,40.0,41.0
4,1,1069,20230527,1,22,28.0,31.0
4,1,705,20160604,1,22,28.0,45.0
4,1,714,20160806,1,22,33.0,37.0
4,1,714,20160806,1,22,33.0,40.0
4,1,714,20160806,1,22,37.0,40.0
4,1,848,20190302,1,22,38.0,39.0
4,1,917,20200627,1,23,24.0,27.0
4,1,1075,20230708,1,23,24.0,35.0
4,1,1081,20230819,1,23,24.0,38.0
4,1,917,20200627,1,23,24.0,43.0
4,1,1075,20230708,1,23,24.0,44.0
4,1,1075,20230708,1,23,24.0,45.0
4,1,893,20200111,1,23,25.0,41.0
4,1,917,20200627,1,23,27.0,43.0
4,1,874,20190831,1,23,28.0,42.0
4,1,631,20150103,1,23,31.0,34.0
4,1,1205,20260103,1,23,31.0,41.0
4,1,704,20160528,1,23,33.0,42.0
4,1,726,20161029,1,23,34.0,44.0
4,1,1075,20230708,1,23,35.0,44.0
4,1,1075,20230708,1,23,35.0,45.0
4,1,770,20170902,1,23,39.0,43.0
4,1,1075,20230708,1,23,44.0,45.0
4,1,994,20211218,1,24,27.0,35.0
4,1,885,20191116,1,24,27.0,39.0
4,1,917,20200627,1,24,27.0,43.0
4,1,885,20191116,1,24,27.0,45.0
4,1,821,20180825,1,24,29.0,44.0
4,1,1075,20230708,1,24,35.0,44.0
4,1,1075,20230708,1,24,35.0,45.0
4,1,885,20191116,1,24,39.0,45.0
4,1,959,20210417,1,24,40.0,41.0
4,1,1075,20230708,1,24,44.0,45.0
4,1,1182,20250726,1,25,28.0,31.0
4,1,966,20210605,1,25,29.0,34.0
4,1,966,20210605,1,25,29.0,37.0
4,1,966,20210605,1,25,34.0,37.0
4,1,624,20141115,1,26,27.0,35.0
4,1,1206,20260110,1,26,27.0,42.0
4,1,954,20210313,1,26,28.0,30.0
4,1,954,20210313,1,26,28.0,41.0
4,1,1197,20251108,1,26,28.0,43.0
4,1,954,20210313,1,26,30.0,41.0
4,1,804,20180428,1,26,32.0,36.0
4,1,1011,20220416,1,26,35.0,38.0
4,1,796,20180303,1,26,36.0,40.0
4,1,796,20180303,1,26,36.0,41.0
4,1,1074,20230701,1,27,28.0,41.0
4,1,910,20200509,1,27,35.0,39.0
4,1,885,20191116,1,27,39.0,45.0
4,1,954,20210313,1,28,30.0,41.0
4,1,962,20210508,1,28,31.0,34.0
4,1,962,20210508,1,28,31.0,43.0
4,1,693,20160312,1,28,34.0,42.0
4,1,962,20210508,1,28,34.0,43.0
4,1,721,20160924,1,28,35.0,41.0
4,1,721,20160924,1,28,35.0,43.0
4,1,721,20160924,1,28,35.0,44.0
4,1,1219,20260411,1,28,39.0,45.0
4,1,721,20160924,1,28,41.0,43.0
4,1,721,20160924,1,28,41.0,44.0
4,1,721,20160924,1,28,43.0,44.0
4,1,845,20190209,1,29,33.0,40.0
4,1,845,20190209,1,29,33.0,45.0
4,1,720,20160917,1,29,34.0,36.0
4,1,720,20160917,1,29,36.0,37.0
4,1,995,20211225,1,29,38.0,39.0
4,1,1003,20220219,1,29,39.0,43.0
4,1,1003,20220219,1,29,39.0,45.0
4,1,845,20190209,1,29,40.0,45.0
4,1,1106,20240210,1,29,42.0,45.0
4,1,1003,20220219,1,29,43.0,45.0
4,1,934,20201024,1,30,33.0,36.0
4,1,934,20201024,1,30,33.0,39.0
4,1,1104,20240127,1,30,35.0,38.0
4,1,934,20201024,1,30,36.0,39.0
4,1,962,20210508,1,31,34.0,43.0
4,1,978,20210828,1,32,34.0,42.0
4,1,934,20201024,1,33,36.0,39.0
4,1,714,20160806,1,33,37.0,40.0
4,1,845,20190209,1,33,40.0,45.0
4,1,720,20160917,1,34,36.0,37.0
4,1,676,20151114,1,34,39.0,45.0
4,1,721,20160924,1,35,41.0,43.0
4,1,721,20160924,1,35,41.0,44.0
4,1,721,20160924,1,35,43.0,44.0
4,1,1075,20230708,1,35,44.0,45.0
4,1,932,20201010,1,36,37.0,38.0
4,1,796,20180303,1,36,40.0,41.0
4,1,943,20201226,1,36,44.0,45.0
4,1,967,20210612,1,37,38.0,40.0
4,1,1003,20220219,1,39,43.0,45.0
4,1,721,20160924,1,41,43.0,44.0
4,1,1039,20221029,2,3,6.0,19.0
4,1,1039,20221029,2,3,6.0,36.0
4,1,1039,20221029,2,3,6.0,39.0
4,1,1151,20241221,2,3,9.0,15.0
4,1,1151,20241221,2,3,9.0,27.0
4,1,1151,20241221,2,3,9.0,29.0
4,1,661,20150801,2,3,12.0,20.0
4,1,661,20150801,2,3,12.0,27.0
4,1,661,20150801,2,3,12.0,38.0
4,1,1151,20241221,2,3,15.0,27.0
4,1,1151,20241221,2,3,15.0,29.0
4,1,1039,20221029,2,3,19.0,36.0
4,1,1039,20221029,2,3,19.0,39.0
4,1,661,20150801,2,3,20.0,27.0
4,1,661,20150801,2,3,20.0,38.0
4,1,920,20200718,2,3,26.0,33.0
4,1,920,20200718,2,3,26.0,34.0
4,1,920,20200718,2,3,26.0,43.0
4,1,1151,20241221,2,3,27.0,29.0
4,1,661,20150801,2,3,27.0,38.0
4,1,920,20200718,2,3,33.0,34.0
4,1,920,20200718,2,3,33.0,43.0
4,1,920,20200718,2,3,34.0,43.0
4,1,1039,20221029,2,3,36.0,39.0
4,1,732,20161210,2,4,5.0,17.0
4,1,732,20161210,2,4,5.0,27.0
4,1,732,20161210,2,4,5.0,32.0
4,1,666,20150905,2,4,6.0,11.0
4,1,666,20150905,2,4,6.0,17.0
4,1,666,20150905,2,4,6.0,28.0
4,1,666,20150905,2,4,11.0,17.0
4,1,840,20190105,2,4,11.0,29.0
4,1,840,20190105,2,4,11.0,43.0
4,1,987,20211030,2,4,15.0,23.0
4,1,987,20211030,2,4,15.0,29.0
4,1,987,20211030,2,4,15.0,38.0
4,1,732,20161210,2,4,17.0,27.0
4,1,666,20150905,2,4,17.0,28.0
4,1,732,20161210,2,4,17.0,32.0
4,1,573,20131123,2,4,20.0,34.0
4,1,573,20131123,2,4,20.0,35.0
4,1,573,20131123,2,4,20.0,43.0
4,1,987,20211030,2,4,23.0,29.0
4,1,987,20211030,2,4,23.0,38.0
4,1,990,20211120,2,4,25.0,26.0
4,1,990,20211120,2,4,25.0,36.0
4,1,990,20211120,2,4,25.0,37.0
4,1,990,20211120,2,4,26.0,36.0
4,1,990,20211120,2,4,26.0,37.0
4,1,732,20161210,2,4,27.0,32.0
4,1,840,20190105,2,4,28.0,29.0
4,1,840,20190105,2,4,28.0,43.0
4,1,987,20211030,2,4,29.0,38.0
4,1,840,20190105,2,4,29.0,43.0
4,1,872,20190817,2,4,30.0,32.0
4,1,872,20190817,2,4,30.0,33.0
4,1,872,20190817,2,4,30.0,43.0
4,1,872,20190817,2,4,32.0,33.0
4,1,872,20190817,2,4,32.0,43.0
4,1,872,20190817,2,4,33.0,43.0
4,1,573,20131123,2,4,34.0,35.0
4,1,573,20131123,2,4,34.0,43.0
4,1,573,20131123,2,4,35.0,43.0
4,1,990,20211120,2,4,36.0,37.0
4,1,592,20140405,2,5,6.0,13.0
4,1,592,20140405,2,5,6.0,28.0
4,1,592,20140405,2,5,6.0,44.0
4,1,697,20160409,2,5,8.0,11.0
4,1,697,20160409,2,5,8.0,33.0
4,1,697,20160409,2,5,8.0,39.0
4,1,1030,20220827,2,5,11.0,17.0
4,1,1030,20220827,2,5,11.0,24.0
4,1,1030,20220827,2,5,11.0,29.0
4,1,697,20160409,2,5,11.0,33.0
4,1,697,20160409,2,5,11.0,39.0
4,1,968,20210619,2,5,12.0,14.0
4,1,968,20210619,2,5,12.0,24.0
4,1,968,20210619,2,5,12.0,39.0
4,1,592,20140405,2,5,13.0,28.0
4,1,592,20140405,2,5,13.0,44.0
4,1,968,20210619,2,5,14.0,24.0
4,1,906,20200411,2,5,14.0,28.0
4,1,906,20200411,2,5,14.0,31.0
4,1,906,20200411,2,5,14.0,32.0
4,1,968,20210619,2,5,14.0,39.0
4,1,713,20160730,2,5,15.0,18.0
4,1,713,20160730,2,5,15.0,19.0
4,1,713,20160730,2,5,15.0,23.0
4,1,1030,20220827,2,5,17.0,24.0
4,1,732,20161210,2,5,17.0,27.0
4,1,1030,20220827,2,5,17.0,29.0
4,1,732,20161210,2,5,17.0,32.0
4,1,713,20160730,2,5,18.0,19.0
4,1,713,20160730,2,5,18.0,23.0
4,1,713,20160730,2,5,19.0,23.0
4,1,1036,20221008,2,5,22.0,32.0
4,1,1036,20221008,2,5,22.0,34.0
4,1,1036,20221008,2,5,22.0,45.0
4,1,1030,20220827,2,5,24.0,29.0
4,1,968,20210619,2,5,24.0,39.0
4,1,732,20161210,2,5,27.0,32.0
4,1,906,20200411,2,5,28.0,31.0
4,1,906,20200411,2,5,28.0,32.0
4,1,592,20140405,2,5,28.0,44.0
4,1,906,20200411,2,5,31.0,32.0
4,1,1036,20221008,2,5,32.0,34.0
4,1,1036,20221008,2,5,32.0,45.0
4,1,697,20160409,2,5,33.0,39.0
4,1,1036,20221008,2,5,34.0,45.0
4,1,789,20180113,2,6,7.0,12.0
4,1,789,20180113,2,6,7.0,19.0
4,1,789,20180113,2,6,7.0,45.0
4,1,904,20200328,2,6,8.0,26.0
4,1,904,20200328,2,6,8.0,43.0
4,1,904,20200328,2,6,8.0,45.0
4,1,915,20200613,2,6,11.0,13.0
4,1,878,20190928,2,6,11.0,16.0
4,1,666,20150905,2,6,11.0,17.0
4,1,915,20200613,2,6,11.0,22.0
4,1,878,20190928,2,6,11.0,25.0
4,1,666,20150905,2,6,11.0,28.0
4,1,878,20190928,2,6,11.0,31.0
4,1,915,20200613,2,6,11.0,37.0
4,1,789,20180113,2,6,12.0,19.0
4,1,871,20190810,2,6,12.0,26.0
4,1,871,20190810,2,6,12.0,30.0
4,1,871,20190810,2,6,12.0,34.0
4,1,789,20180113,2,6,12.0,45.0
4,1,716,20160820,2,6,13.0,16.0
4,1,922,20200801,2,6,13.0,17.0
4,1,915,20200613,2,6,13.0,22.0
4,1,922,20200801,2,6,13.0,27.0
4,1,592,20140405,2,6,13.0,28.0
4,1,716,20160820,2,6,13.0,29.0
4,1,716,20160820,2,6,13.0,30.0
4,1,915,20200613,2,6,13.0,37.0
4,1,922,20200801,2,6,13.0,43.0
4,1,592,20140405,2,6,13.0,44.0
4,1,878,20190928,2,6,16.0,25.0
4,1,716,20160820,2,6,16.0,29.0
4,1,716,20160820,2,6,16.0,30.0
4,1,878,20190928,2,6,16.0,31.0
4,1,971,20210710,2,6,17.0,18.0
4,1,971,20210710,2,6,17.0,21.0
4,1,971,20210710,2,6,17.0,26.0
4,1,922,20200801,2,6,17.0,27.0
4,1,666,20150905,2,6,17.0,28.0
4,1,922,20200801,2,6,17.0,43.0
4,1,971,20210710,2,6,18.0,26.0
4,1,604,20140628,2,6,18.0,33.0
4,1,604,20140628,2,6,18.0,34.0
4,1,1039,20221029,2,6,19.0,36.0
4,1,1039,20221029,2,6,19.0,39.0
4,1,789,20180113,2,6,19.0,45.0
4,1,869,20190727,2,6,20.0,27.0
4,1,869,20190727,2,6,20.0,37.0
4,1,869,20190727,2,6,20.0,39.0
4,1,971,20210710,2,6,21.0,26.0
4,1,604,20140628,2,6,21.0,33.0
4,1,604,20140628,2,6,21.0,34.0
4,1,915,20200613,2,6,22.0,37.0
4,1,878,20190928,2,6,25.0,31.0
4,1,871,20190810,2,6,26.0,30.0
4,1,871,20190810,2,6,26.0,34.0
4,1,904,20200328,2,6,26.0,43.0
4,1,904,20200328,2,6,26.0,45.0
4,1,869,20190727,2,6,27.0,37.0
4,1,869,20190727,2,6,27.0,39.0
4,1,922,20200801,2,6,27.0,43.0
4,1,592,20140405,2,6,28.0,44.0
4,1,716,20160820,2,6,29.0,30.0
4,1,871,20190810,2,6,30.0,34.0
4,1,604,20140628,2,6,33.0,34.0
4,1,1039,20221029,2,6,36.0,39.0
4,1,869,20190727,2,6,37.0,39.0
4,1,904,20200328,2,6,43.0,45.0
4,1,586,20140222,2,7,12.0,15.0
4,1,789,20180113,2,7,12.0,19.0
4,1,586,20140222,2,7,12.0,21.0
4,1,586,20140222,2,7,12.0,34.0
4,1,789,20180113,2,7,12.0,45.0
4,1,731,20161203,2,7,13.0,25.0
4,1,731,20161203,2,7,13.0,42.0
4,1,731,20161203,2,7,13.0,45.0
4,1,586,20140222,2,7,15.0,21.0
4,1,586,20140222,2,7,15.0,34.0
4,1,792,20180203,2,7,19.0,25.0
4,1,792,20180203,2,7,19.0,29.0
4,1,792,20180203,2,7,19.0,36.0
4,1,789,20180113,2,7,19.0,45.0
4,1,586,20140222,2,7,21.0,34.0
4,1,792,20180203,2,7,25.0,29.0
4,1,792,20180203,2,7,25.0,36.0
4,1,731,20161203,2,7,25.0,42.0
4,1,731,20161203,2,7,25.0,45.0
4,1,715,20160813,2,7,27.0,33.0
4,1,715,20160813,2,7,27.0,41.0
4,1,715,20160813,2,7,27.0,44.0
4,1,792,20180203,2,7,29.0,36.0
4,1,715,20160813,2,7,33.0,41.0
4,1,715,20160813,2,7,33.0,44.0
4,1,715,20160813,2,7,41.0,44.0
4,1,731,20161203,2,7,42.0,45.0
4,1,697,20160409,2,8,11.0,33.0
4,1,697,20160409,2,8,11.0,39.0
4,1,1186,20250823,2,8,13.0,16.0
4,1,1186,20250823,2,8,13.0,23.0
4,1,594,20140419,2,8,13.0,25.0
4,1,594,20140419,2,8,13.0,37.0
4,1,588,20140308,2,8,15.0,22.0
4,1,588,20140308,2,8,15.0,25.0
4,1,588,20140308,2,8,15.0,41.0
4,1,1186,20250823,2,8,16.0,23.0
4,1,1186,20250823,2,8,16.0,28.0
4,1,754,20170513,2,8,17.0,24.0
4,1,754,20170513,2,8,17.0,29.0
4,1,754,20170513,2,8,17.0,31.0
4,1,1000,20220129,2,8,19.0,22.0
4,1,1000,20220129,2,8,19.0,32.0
4,1,1000,20220129,2,8,19.0,42.0
4,1,575,20131207,2,8,20.0,30.0
4,1,575,20131207,2,8,20.0,33.0
4,1,575,20131207,2,8,20.0,34.0
4,1,588,20140308,2,8,22.0,25.0
4,1,1000,20220129,2,8,22.0,32.0
4,1,588,20140308,2,8,22.0,41.0
4,1,1000,20220129,2,8,22.0,42.0
4,1,853,20190406,2,8,23.0,26.0
4,1,853,20190406,2,8,23.0,27.0
4,1,1186,20250823,2,8,23.0,28.0
4,1,853,20190406,2,8,23.0,44.0
4,1,754,20170513,2,8,24.0,29.0
4,1,754,20170513,2,8,24.0,31.0
4,1,594,20140419,2,8,25.0,28.0
4,1,594,20140419,2,8,25.0,37.0
4,1,588,20140308,2,8,25.0,41.0
4,1,853,20190406,2,8,26.0,27.0
4,1,904,20200328,2,8,26.0,43.0
4,1,853,20190406,2,8,26.0,44.0
4,1,904,20200328,2,8,26.0,45.0
4,1,853,20190406,2,8,27.0,44.0
4,1,1142,20241019,2,8,28.0,30.0
4,1,1142,20241019,2,8,28.0,41.0
4,1,754,20170513,2,8,29.0,31.0
4,1,575,20131207,2,8,30.0,33.0
4,1,575,20131207,2,8,30.0,34.0
4,1,1142,20241019,2,8,30.0,37.0
4,1,1142,20241019,2,8,30.0,41.0
4,1,1000,20220129,2,8,32.0,42.0
4,1,575,20131207,2,8,33.0,34.0
4,1,724,20161015,2,8,33.0,35.0
4,1,724,20161015,2,8,33.0,37.0
4,1,697,20160409,2,8,33.0,39.0
4,1,724,20161015,2,8,33.0,41.0
4,1,724,20161015,2,8,35.0,37.0
4,1,724,20161015,2,8,35.0,41.0
4,1,904,20200328,2,8,43.0,45.0
4,1,977,20210821,2,9,10.0,14.0
4,1,958,20210410,2,9,10.0,16.0
4,1,977,20210821,2,9,10.0,22.0
4,1,958,20210410,2,9,10.0,35.0
4,1,958,20210410,2,9,10.0,37.0
4,1,977,20210821,2,9,10.0,44.0
4,1,977,20210821,2,9,14.0,22.0
4,1,977,20210821,2,9,14.0,44.0
4,1,1151,20241221,2,9,15.0,27.0
4,1,1151,20241221,2,9,15.0,29.0
4,1,958,20210410,2,9,16.0,35.0
4,1,958,20210410,2,9,16.0,37.0
4,1,627,20141206,2,9,22.0,25.0
4,1,627,20141206,2,9,22.0,31.0
4,1,977,20210821,2,9,22.0,44.0
4,1,627,20141206,2,9,22.0,45.0
4,1,646,20150418,2,9,24.0,41.0
4,1,646,20150418,2,9,24.0,43.0
4,1,646,20150418,2,9,24.0,45.0
4,1,627,20141206,2,9,25.0,31.0
4,1,627,20141206,2,9,25.0,45.0
4,1,1151,20241221,2,9,27.0,29.0
4,1,627,20141206,2,9,31.0,45.0
4,1,958,20210410,2,9,35.0,37.0
4,1,646,20150418,2,9,41.0,43.0
4,1,646,20150418,2,9,41.0,45.0
4,1,646,20150418,2,9,43.0,45.0
4,1,788,20180106,2,10,11.0,19.0
4,1,788,20180106,2,10,11.0,35.0
4,1,788,20180106,2,10,11.0,39.0
4,1,791,20180127,2,10,12.0,31.0
4,1,791,20180127,2,10,12.0,33.0
4,1,791,20180127,2,10,12.0,42.0
4,1,937,20201114,2,10,13.0,22.0
4,1,937,20201114,2,10,13.0,29.0
4,1,937,20201114,2,10,13.0,40.0
4,1,798,20180317,2,10,14.0,32.0
4,1,798,20180317,2,10,14.0,36.0
4,1,977,20210821,2,10,14.0,44.0
4,1,708,20160625,2,10,16.0,19.0
4,1,708,20160625,2,10,16.0,34.0
4,1,958,20210410,2,10,16.0,35.0
4,1,958,20210410,2,10,16.0,37.0
4,1,708,20160625,2,10,16.0,45.0
4,1,708,20160625,2,10,19.0,34.0
4,1,788,20180106,2,10,19.0,35.0
4,1,788,20180106,2,10,19.0,39.0
4,1,708,20160625,2,10,19.0,45.0
4,1,937,20201114,2,10,22.0,29.0
4,1,798,20180317,2,10,22.0,32.0
4,1,798,20180317,2,10,22.0,36.0
4,1,937,20201114,2,10,22.0,40.0
4,1,977,20210821,2,10,22.0,44.0
4,1,937,20201114,2,10,29.0,40.0
4,1,791,20180127,2,10,31.0,33.0
4,1,791,20180127,2,10,31.0,42.0
4,1,798,20180317,2,10,32.0,36.0
4,1,791,20180127,2,10,33.0,42.0
4,1,708,20160625,2,10,34.0,45.0
4,1,958,20210410,2,10,35.0,37.0
4,1,788,20180106,2,10,35.0,39.0
4,1,915,20200613,2,11,13.0,22.0
4,1,915,20200613,2,11,13.0,37.0
4,1,878,20190928,2,11,16.0,25.0
4,1,878,20190928,2,11,16.0,31.0
4,1,736,20170107,2,11,17.0,18.0
4,1,736,20170107,2,11,17.0,21.0
4,1,1030,20220827,2,11,17.0,24.0
4,1,736,20170107,2,11,17.0,27.0
4,1,666,20150905,2,11,17.0,28.0
4,1,1030,20220827,2,11,17.0,29.0
4,1,736,20170107,2,11,18.0,21.0
4,1,736,20170107,2,11,18.0,27.0
4,1,717,20160827,2,11,19.0,25.0
4,1,717,20160827,2,11,19.0,28.0
4,1,717,20160827,2,11,19.0,32.0
4,1,788,20180106,2,11,19.0,35.0
4,1,788,20180106,2,11,19.0,39.0
4,1,736,20170107,2,11,21.0,27.0
4,1,915,20200613,2,11,22.0,37.0
4,1,1030,20220827,2,11,24.0,29.0
4,1,717,20160827,2,11,25.0,28.0
4,1,878,20190928,2,11,25.0,31.0
4,1,717,20160827,2,11,25.0,32.0
4,1,840,20190105,2,11,28.0,29.0
4,1,717,20160827,2,11,28.0,32.0
4,1,840,20190105,2,11,28.0,43.0
4,1,840,20190105,2,11,29.0,43.0
4,1,1145,20241109,2,11,31.0,33.0
4,1,1145,20241109,2,11,31.0,37.0
4,1,1145,20241109,2,11,31.0,44.0
4,1,1145,20241109,2,11,33.0,37.0
4,1,697,20160409,2,11,33.0,39.0
4,1,1145,20241109,2,11,33.0,44.0
4,1,788,20180106,2,11,35.0,39.0
4,1,1145,20241109,2,11,37.0,44.0
4,1,968,20210619,2,12,14.0,24.0
4,1,582,20140125,2,12,14.0,33.0
4,1,968,20210619,2,12,14.0,39.0
4,1,582,20140125,2,12,14.0,40.0
4,1,582,20140125,2,12,14.0,41.0
4,1,586,20140222,2,12,15.0,21.0
4,1,586,20140222,2,12,15.0,34.0
4,1,707,20160618,2,12,19.0,24.0
4,1,707,20160618,2,12,19.0,39.0
4,1,707,20160618,2,12,19.0,44.0
4,1,789,20180113,2,12,19.0,45.0
4,1,1161,20250301,2,12,20.0,24.0
4,1,661,20150801,2,12,20.0,27.0
4,1,1161,20250301,2,12,20.0,34.0
4,1,661,20150801,2,12,20.0,38.0
4,1,1161,20250301,2,12,20.0,42.0
4,1,586,20140222,2,12,21.0,34.0
4,1,1161,20250301,2,12,24.0,34.0
4,1,1161,20250301,2,12,24.0,42.0
4,1,707,20160618,2,12,24.0,44.0
4,1,871,20190810,2,12,26.0,30.0
4,1,871,20190810,2,12,26.0,34.0
4,1,661,20150801,2,12,27.0,38.0
4,1,951,20210220,2,12,30.0,31.0
4,1,871,20190810,2,12,30.0,34.0
4,1,951,20210220,2,12,30.0,39.0
4,1,951,20210220,2,12,30.0,43.0
4,1,791,20180127,2,12,31.0,33.0
4,1,951,20210220,2,12,31.0,39.0
4,1,791,20180127,2,12,31.0,42.0
4,1,951,20210220,2,12,31.0,43.0
4,1,582,20140125,2,12,33.0,40.0
4,1,582,20140125,2,12,33.0,41.0
4,1,791,20180127,2,12,33.0,42.0
4,1,1161,20250301,2,12,34.0,42.0
4,1,951,20210220,2,12,39.0,43.0
4,1,707,20160618,2,12,39.0,44.0
4,1,582,20140125,2,12,40.0,41.0
4,1,1163,20250315,2,13,15.0,16.0
4,1,1163,20250315,2,13,15.0,33.0
4,1,1163,20250315,2,13,15.0,43.0
4,1,944,20210102,2,13,16.0,19.0
4,1,1186,20250823,2,13,16.0,23.0
4,1,1186,20250823,2,13,16.0,28.0
4,1,716,20160820,2,13,16.0,29.0
4,1,716,20160820,2,13,16.0,30.0
4,1,944,20210102,2,13,16.0,32.0
4,1,1163,20250315,2,13,16.0,43.0
4,1,922,20200801,2,13,17.0,27.0
4,1,922,20200801,2,13,17.0,43.0
4,1,944,20210102,2,13,19.0,32.0
4,1,944,20210102,2,13,19.0,33.0
4,1,988,20211106,2,13,20.0,30.0
4,1,988,20211106,2,13,20.0,31.0
4,1,988,20211106,2,13,20.0,41.0
4,1,937,20201114,2,13,22.0,29.0
4,1,915,20200613,2,13,22.0,37.0
4,1,937,20201114,2,13,22.0,40.0
4,1,1186,20250823,2,13,23.0,28.0
4,1,965,20210529,2,13,25.0,29.0
4,1,965,20210529,2,13,25.0,36.0
4,1,594,20140419,2,13,25.0,37.0
4,1,731,20161203,2,13,25.0,42.0
4,1,731,20161203,2,13,25.0,45.0
4,1,922,20200801,2,13,27.0,43.0
4,1,965,20210529,2,13,28.0,29.0
4,1,965,20210529,2,13,28.0,36.0
4,1,594,20140419,2,13,28.0,37.0
4,1,592,20140405,2,13,28.0,44.0
4,1,716,20160820,2,13,29.0,30.0
4,1,965,20210529,2,13,29.0,36.0
4,1,937,20201114,2,13,29.0,40.0
4,1,988,20211106,2,13,30.0,31.0
4,1,988,20211106,2,13,30.0,41.0
4,1,988,20211106,2,13,31.0,41.0
4,1,944,20210102,2,13,32.0,33.0
4,1,1163,20250315,2,13,33.0,43.0
4,1,731,20161203,2,13,42.0,45.0
4,1,1037,20221015,2,14,15.0,22.0
4,1,1037,20221015,2,14,15.0,27.0
4,1,1037,20221015,2,14,15.0,33.0
4,1,1037,20221015,2,14,22.0,27.0
4,1,798,20180317,2,14,22.0,32.0
4,1,1037,20221015,2,14,22.0,33.0
4,1,798,20180317,2,14,22.0,36.0
4,1,977,20210821,2,14,22.0,44.0
4,1,968,20210619,2,14,24.0,39.0
4,1,1037,20221015,2,14,27.0,33.0
4,1,906,20200411,2,14,28.0,31.0
4,1,906,20200411,2,14,28.0,32.0
4,1,906,20200411,2,14,31.0,32.0
4,1,798,20180317,2,14,32.0,36.0
4,1,582,20140125,2,14,33.0,40.0
4,1,582,20140125,2,14,33.0,41.0
4,1,582,20140125,2,14,40.0,41.0
4,1,903,20200321,2,15,16.0,21.0
4,1,903,20200321,2,15,16.0,22.0
4,1,903,20200321,2,15,16.0,28.0
4,1,1163,20250315,2,15,16.0,33.0
4,1,1163,20250315,2,15,16.0,43.0
4,1,713,20160730,2,15,18.0,19.0
4,1,713,20160730,2,15,18.0,23.0
4,1,713,20160730,2,15,19.0,23.0
4,1,903,20200321,2,15,21.0,22.0
4,1,903,20200321,2,15,21.0,28.0
4,1,586,20140222,2,15,21.0,34.0
4,1,588,20140308,2,15,22.0,25.0
4,1,1037,20221015,2,15,22.0,27.0
4,1,903,20200321,2,15,22.0,28.0
4,1,1037,20221015,2,15,22.0,33.0
4,1,588,20140308,2,15,22.0,41.0
4,1,987,20211030,2,15,23.0,29.0
4,1,987,20211030,2,15,23.0,38.0
4,1,588,20140308,2,15,25.0,41.0
4,1,1151,20241221,2,15,27.0,29.0
4,1,1037,20221015,2,15,27.0,33.0
4,1,987,20211030,2,15,29.0,38.0
4,1,1163,20250315,2,15,33.0,43.0
4,1,620,20141018,2,16,17.0,32.0
4,1,620,20141018,2,16,17.0,39.0
4,1,620,20141018,2,16,17.0,45.0
4,1,601,20140607,2,16,19.0,31.0
4,1,944,20210102,2,16,19.0,32.0
4,1,944,20210102,2,16,19.0,33.0
4,1,601,20140607,2,16,19.0,35.0
4,1,708,20160625,2,16,19.0,45.0
4,1,903,20200321,2,16,21.0,22.0
4,1,903,20200321,2,16,21.0,28.0
4,1,903,20200321,2,16,22.0,28.0
4,1,1186,20250823,2,16,23.0,28.0
4,1,878,20190928,2,16,25.0,31.0
4,1,716,20160820,2,16,29.0,30.0
4,1,601,20140607,2,16,31.0,34.0
4,1,601,20140607,2,16,31.0,35.0
4,1,944,20210102,2,16,32.0,33.0
4,1,620,20141018,2,16,32.0,39.0
4,1,620,20141018,2,16,32.0,45.0
4,1,1163,20250315,2,16,33.0,43.0
4,1,601,20140607,2,16,34.0,35.0
4,1,708,20160625,2,16,34.0,45.0
4,1,958,20210410,2,16,35.0,37.0
4,1,620,20141018,2,16,39.0,45.0
4,1,971,20210710,2,17,18.0,26.0
4,1,736,20170107,2,17,18.0,27.0
4,1,753,20170506,2,17,19.0,24.0
4,1,753,20170506,2,17,19.0,37.0
4,1,753,20170506,2,17,19.0,41.0
4,1,1209,20260131,2,17,20.0,35.0
4,1,1209,20260131,2,17,20.0,37.0
4,1,1209,20260131,2,17,20.0,39.0
4,1,971,20210710,2,17,21.0,26.0
4,1,736,20170107,2,17,21.0,27.0
4,1,754,20170513,2,17,24.0,31.0
4,1,753,20170506,2,17,24.0,37.0
4,1,753,20170506,2,17,24.0,41.0
4,1,732,20161210,2,17,27.0,32.0
4,1,922,20200801,2,17,27.0,43.0
4,1,754,20170513,2,17,29.0,31.0
4,1,620,20141018,2,17,32.0,39.0
4,1,620,20141018,2,17,32.0,45.0
4,1,1209,20260131,2,17,35.0,37.0
4,1,1209,20260131,2,17,35.0,39.0
